Log ID,Log Text,Predicted Class,Prediction Confidence,Batch Number,Anomaly Triggered,Healing Action
4174,Service crash: Out of memory exception,failure,0.00038140643,84,Yes,high_batch_error_rate
4175,Process terminated due to access violation,failure,0.00017736356,84,Yes,high_batch_error_rate
4176,Backup process finished without errors,normal,0.9991831,84,Yes,high_batch_error_rate
4177,Unhandled exception occurred during file processing,failure,0.00015307617,84,Yes,high_batch_error_rate
4178,Database connection timeout during query execution,failure,5.728715e-05,84,Yes,high_batch_error_rate
4179,Database connection timeout during query execution,failure,5.728715e-05,84,Yes,high_batch_error_rate
4180,Segmentation fault detected in module,failure,0.0013174497,84,Yes,high_batch_error_rate
4181,Unhandled exception occurred during file processing,failure,0.00015307617,84,Yes,high_batch_error_rate
4182,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,84,Yes,high_batch_error_rate
4183,Scheduled restart of application service,normal,0.9975795,84,Yes,high_batch_error_rate
4184,TCP socket connection reset by peer,failure,0.0002968815,84,Yes,high_batch_error_rate
4185,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,84,Yes,high_batch_error_rate
4186,Configuration reloaded without issues,normal,0.99699205,84,Yes,high_batch_error_rate
4187,System update applied successfully,normal,0.99851435,84,Yes,high_batch_error_rate
4188,Scheduled restart of application service,normal,0.9975795,84,Yes,high_batch_error_rate
4189,Application shutdown completed successfully,normal,0.99986875,84,Yes,high_batch_error_rate
4190,Service restarted without manual intervention,normal,0.9995745,84,Yes,high_batch_error_rate
4191,Backup process finished without errors,normal,0.9991831,84,Yes,high_batch_error_rate
4192,Periodic maintenance task completed,normal,0.9986332,84,Yes,high_batch_error_rate
4193,Resource cleanup completed successfully,normal,0.9995766,84,Yes,high_batch_error_rate
4194,User logged out of the session normally,normal,0.999891,84,Yes,high_batch_error_rate
4195,Database connection timeout during query execution,failure,5.728715e-05,84,Yes,high_batch_error_rate
4196,Service crash: Out of memory exception,failure,0.00038140643,84,Yes,high_batch_error_rate
4197,Process terminated due to access violation,failure,0.00017736356,84,Yes,high_batch_error_rate
4198,Process terminated due to access violation,failure,0.00017736356,84,Yes,high_batch_error_rate
4199,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,84,Yes,high_batch_error_rate
4200,Process terminated due to access violation,failure,0.00017736356,84,Yes,high_batch_error_rate
4201,Configuration reloaded without issues,normal,0.99699205,85,Yes,high_batch_error_rate
4202,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4203,Periodic maintenance task completed,normal,0.9986332,85,Yes,high_batch_error_rate
4204,Resource cleanup completed successfully,normal,0.9995766,85,Yes,high_batch_error_rate
4205,Service crash: Out of memory exception,failure,0.00038140643,85,Yes,high_batch_error_rate
4206,Periodic maintenance task completed,normal,0.9986332,85,Yes,high_batch_error_rate
4207,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4208,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,85,Yes,high_batch_error_rate
4209,Heartbeat check passed for all nodes,normal,0.99981415,85,Yes,high_batch_error_rate
4210,Resource cleanup completed successfully,normal,0.9995766,85,Yes,high_batch_error_rate
4211,Service restarted without manual intervention,normal,0.9995745,85,Yes,high_batch_error_rate
4212,Process terminated due to access violation,failure,0.00017736356,85,Yes,high_batch_error_rate
4213,Service crash: Out of memory exception,failure,0.00038140643,85,Yes,high_batch_error_rate
4214,Segmentation fault detected in module,failure,0.0013174497,85,Yes,high_batch_error_rate
4215,Service restarted without manual intervention,normal,0.9995745,85,Yes,high_batch_error_rate
4216,System update applied successfully,normal,0.99851435,85,Yes,high_batch_error_rate
4217,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4218,Memory allocation failed during heap operation,failure,1.60309e-05,85,Yes,high_batch_error_rate
4219,Process terminated due to access violation,failure,0.00017736356,85,Yes,high_batch_error_rate
4220,TCP socket connection reset by peer,failure,0.0002968815,85,Yes,high_batch_error_rate
4221,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4222,User logged out of the session normally,normal,0.999891,85,Yes,high_batch_error_rate
4223,Service restarted without manual intervention,normal,0.9995745,85,Yes,high_batch_error_rate
4224,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4225,Scheduled restart of application service,normal,0.9975795,85,Yes,high_batch_error_rate
4226,Unhandled exception occurred during file processing,failure,0.00015307617,85,Yes,high_batch_error_rate
4227,Segmentation fault detected in module,failure,0.0013174497,85,Yes,high_batch_error_rate
4228,User logged out of the session normally,normal,0.999891,85,Yes,high_batch_error_rate
4229,Application shutdown completed successfully,normal,0.99986875,85,Yes,high_batch_error_rate
4230,Application shutdown completed successfully,normal,0.99986875,85,Yes,high_batch_error_rate
4231,Service crash: Out of memory exception,failure,0.00038140643,85,Yes,high_batch_error_rate
4232,Heartbeat check passed for all nodes,normal,0.99981415,85,Yes,high_batch_error_rate
4233,TCP socket connection reset by peer,failure,0.0002968815,85,Yes,high_batch_error_rate
4234,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,85,Yes,high_batch_error_rate
4235,TCP socket connection reset by peer,failure,0.0002968815,85,Yes,high_batch_error_rate
4236,Periodic maintenance task completed,normal,0.9986332,85,Yes,high_batch_error_rate
4237,Periodic maintenance task completed,normal,0.9986332,85,Yes,high_batch_error_rate
4238,Service crash: Out of memory exception,failure,0.00038140643,85,Yes,high_batch_error_rate
4239,Service crash: Out of memory exception,failure,0.00038140643,85,Yes,high_batch_error_rate
4240,Segmentation fault detected in module,failure,0.0013174497,85,Yes,high_batch_error_rate
4241,User logged out of the session normally,normal,0.999891,85,Yes,high_batch_error_rate
4242,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,85,Yes,high_batch_error_rate
4243,Process terminated due to access violation,failure,0.00017736356,85,Yes,high_batch_error_rate
4244,Fatal error: Stack buffer overflow,failure,0.00027769266,85,Yes,high_batch_error_rate
4245,Resource cleanup completed successfully,normal,0.9995766,85,Yes,high_batch_error_rate
4246,Application shutdown completed successfully,normal,0.99986875,85,Yes,high_batch_error_rate
4247,Scheduled restart of application service,normal,0.9975795,85,Yes,high_batch_error_rate
4248,Application shutdown completed successfully,normal,0.99986875,85,Yes,high_batch_error_rate
4249,Database connection timeout during query execution,failure,5.728715e-05,85,Yes,high_batch_error_rate
4250,User logged out of the session normally,normal,0.999891,85,Yes,high_batch_error_rate
4251,Configuration reloaded without issues,normal,0.99699205,86,Yes,high_batch_error_rate
4252,Memory allocation failed during heap operation,failure,1.60309e-05,86,Yes,high_batch_error_rate
4253,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,86,Yes,high_batch_error_rate
4254,User logged out of the session normally,normal,0.999891,86,Yes,high_batch_error_rate
4255,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4256,System update applied successfully,normal,0.99851435,86,Yes,high_batch_error_rate
4257,Service crash: Out of memory exception,failure,0.00038140643,86,Yes,high_batch_error_rate
4258,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4259,Service restarted without manual intervention,normal,0.9995745,86,Yes,high_batch_error_rate
4260,Application shutdown completed successfully,normal,0.99986875,86,Yes,high_batch_error_rate
4261,Unhandled exception occurred during file processing,failure,0.00015307617,86,Yes,high_batch_error_rate
4262,Heartbeat check passed for all nodes,normal,0.99981415,86,Yes,high_batch_error_rate
4263,System update applied successfully,normal,0.99851435,86,Yes,high_batch_error_rate
4264,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4265,Scheduled restart of application service,normal,0.9975795,86,Yes,high_batch_error_rate
4266,User logged out of the session normally,normal,0.999891,86,Yes,high_batch_error_rate
4267,Database connection timeout during query execution,failure,5.728715e-05,86,Yes,high_batch_error_rate
4268,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4269,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4270,Service restarted without manual intervention,normal,0.9995745,86,Yes,high_batch_error_rate
4271,Application shutdown completed successfully,normal,0.99986875,86,Yes,high_batch_error_rate
4272,Resource cleanup completed successfully,normal,0.9995766,86,Yes,high_batch_error_rate
4273,Scheduled restart of application service,normal,0.9975795,86,Yes,high_batch_error_rate
4274,Backup process finished without errors,normal,0.9991831,86,Yes,high_batch_error_rate
4275,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,86,Yes,high_batch_error_rate
4276,Service crash: Out of memory exception,failure,0.00038140643,86,Yes,high_batch_error_rate
4277,Heartbeat check passed for all nodes,normal,0.99981415,86,Yes,high_batch_error_rate
4278,Heartbeat check passed for all nodes,normal,0.99981415,86,Yes,high_batch_error_rate
4279,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4280,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4281,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4282,Resource cleanup completed successfully,normal,0.9995766,86,Yes,high_batch_error_rate
4283,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4284,Configuration reloaded without issues,normal,0.99699205,86,Yes,high_batch_error_rate
4285,TCP socket connection reset by peer,failure,0.0002968815,86,Yes,high_batch_error_rate
4286,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4287,Service crash: Out of memory exception,failure,0.00038140608,86,Yes,high_batch_error_rate
4288,Configuration reloaded without issues,normal,0.99699205,86,Yes,high_batch_error_rate
4289,Segmentation fault detected in module,failure,0.0013174497,86,Yes,high_batch_error_rate
4290,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4291,Database connection timeout during query execution,failure,5.728715e-05,86,Yes,high_batch_error_rate
4292,Fatal error: Stack buffer overflow,failure,0.00027769266,86,Yes,high_batch_error_rate
4293,Service crash: Out of memory exception,failure,0.00038140643,86,Yes,high_batch_error_rate
4294,Application shutdown completed successfully,normal,0.99986875,86,Yes,high_batch_error_rate
4295,Service restarted without manual intervention,normal,0.9995745,86,Yes,high_batch_error_rate
4296,Application shutdown completed successfully,normal,0.99986875,86,Yes,high_batch_error_rate
4297,Service restarted without manual intervention,normal,0.9995745,86,Yes,high_batch_error_rate
4298,Service crash: Out of memory exception,failure,0.00038140643,86,Yes,high_batch_error_rate
4299,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4300,Process terminated due to access violation,failure,0.00017736356,86,Yes,high_batch_error_rate
4301,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4302,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4303,Process terminated due to access violation,failure,0.00017736356,87,Yes,high_batch_error_rate
4304,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4305,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4306,Scheduled restart of application service,normal,0.9975795,87,Yes,high_batch_error_rate
4307,Service crash: Out of memory exception,failure,0.00038140643,87,Yes,high_batch_error_rate
4308,Memory allocation failed during heap operation,failure,1.60309e-05,87,Yes,high_batch_error_rate
4309,Configuration reloaded without issues,normal,0.99699205,87,Yes,high_batch_error_rate
4310,Segmentation fault detected in module,failure,0.0013174497,87,Yes,high_batch_error_rate
4311,Configuration reloaded without issues,normal,0.99699205,87,Yes,high_batch_error_rate
4312,Configuration reloaded without issues,normal,0.99699205,87,Yes,high_batch_error_rate
4313,TCP socket connection reset by peer,failure,0.0002968815,87,Yes,high_batch_error_rate
4314,Resource cleanup completed successfully,normal,0.9995766,87,Yes,high_batch_error_rate
4315,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,87,Yes,high_batch_error_rate
4316,TCP socket connection reset by peer,failure,0.0002968815,87,Yes,high_batch_error_rate
4317,Resource cleanup completed successfully,normal,0.9995766,87,Yes,high_batch_error_rate
4318,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4319,Service crash: Out of memory exception,failure,0.00038140608,87,Yes,high_batch_error_rate
4320,Kernel panic: Unable to mount root filesystem,failure,2.5112655e-05,87,Yes,high_batch_error_rate
4321,Process terminated due to access violation,failure,0.00017736356,87,Yes,high_batch_error_rate
4322,Process terminated due to access violation,failure,0.00017736356,87,Yes,high_batch_error_rate
4323,Memory allocation failed during heap operation,failure,1.60309e-05,87,Yes,high_batch_error_rate
4324,Configuration reloaded without issues,normal,0.99699205,87,Yes,high_batch_error_rate
4325,Resource cleanup completed successfully,normal,0.9995766,87,Yes,high_batch_error_rate
4326,Resource cleanup completed successfully,normal,0.9995766,87,Yes,high_batch_error_rate
4327,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,87,Yes,high_batch_error_rate
4328,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4329,Application shutdown completed successfully,normal,0.99986875,87,Yes,high_batch_error_rate
4330,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,87,Yes,high_batch_error_rate
4331,Database connection timeout during query execution,failure,5.728715e-05,87,Yes,high_batch_error_rate
4332,Scheduled restart of application service,normal,0.9975795,87,Yes,high_batch_error_rate
4333,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4334,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4335,TCP socket connection reset by peer,failure,0.0002968815,87,Yes,high_batch_error_rate
4336,Backup process finished without errors,normal,0.9991831,87,Yes,high_batch_error_rate
4337,Segmentation fault detected in module,failure,0.0013174497,87,Yes,high_batch_error_rate
4338,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,87,Yes,high_batch_error_rate
4339,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4340,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4341,Backup process finished without errors,normal,0.9991831,87,Yes,high_batch_error_rate
4342,Unhandled exception occurred during file processing,failure,0.00015307617,87,Yes,high_batch_error_rate
4343,Memory allocation failed during heap operation,failure,1.60309e-05,87,Yes,high_batch_error_rate
4344,Application shutdown completed successfully,normal,0.99986875,87,Yes,high_batch_error_rate
4345,Backup process finished without errors,normal,0.9991831,87,Yes,high_batch_error_rate
4346,Fatal error: Stack buffer overflow,failure,0.00027769266,87,Yes,high_batch_error_rate
4347,Configuration reloaded without issues,normal,0.99699205,87,Yes,high_batch_error_rate
4348,Application shutdown completed successfully,normal,0.99986875,87,Yes,high_batch_error_rate
4349,Service restarted without manual intervention,normal,0.9995745,87,Yes,high_batch_error_rate
4350,Process terminated due to access violation,failure,0.00017736356,87,Yes,high_batch_error_rate
4351,Fatal error: Stack buffer overflow,failure,0.00027769266,88,Yes,high_batch_error_rate
4352,TCP socket connection reset by peer,failure,0.0002968815,88,Yes,high_batch_error_rate
4353,Memory allocation failed during heap operation,failure,1.60309e-05,88,Yes,high_batch_error_rate
4354,Fatal error: Stack buffer overflow,failure,0.00027769266,88,Yes,high_batch_error_rate
4355,Application shutdown completed successfully,normal,0.99986875,88,Yes,high_batch_error_rate
4356,Fatal error: Stack buffer overflow,failure,0.00027769266,88,Yes,high_batch_error_rate
4357,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,88,Yes,high_batch_error_rate
4358,Database connection timeout during query execution,failure,5.728715e-05,88,Yes,high_batch_error_rate
4359,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,88,Yes,high_batch_error_rate
4360,User logged out of the session normally,normal,0.999891,88,Yes,high_batch_error_rate
4361,Scheduled restart of application service,normal,0.9975795,88,Yes,high_batch_error_rate
4362,Fatal error: Stack buffer overflow,failure,0.00027769266,88,Yes,high_batch_error_rate
4363,Resource cleanup completed successfully,normal,0.9995766,88,Yes,high_batch_error_rate
4364,Resource cleanup completed successfully,normal,0.9995766,88,Yes,high_batch_error_rate
4365,Backup process finished without errors,normal,0.9991831,88,Yes,high_batch_error_rate
4366,Segmentation fault detected in module,failure,0.0013174497,88,Yes,high_batch_error_rate
4367,Process terminated due to access violation,failure,0.00017736356,88,Yes,high_batch_error_rate
4368,Process terminated due to access violation,failure,0.00017736356,88,Yes,high_batch_error_rate
4369,Backup process finished without errors,normal,0.9991831,88,Yes,high_batch_error_rate
4370,Scheduled restart of application service,normal,0.9975795,88,Yes,high_batch_error_rate
4371,Service crash: Out of memory exception,failure,0.00038140643,88,Yes,high_batch_error_rate
4372,Scheduled restart of application service,normal,0.9975795,88,Yes,high_batch_error_rate
4373,Configuration reloaded without issues,normal,0.99699205,88,Yes,high_batch_error_rate
4374,System update applied successfully,normal,0.99851435,88,Yes,high_batch_error_rate
4375,Segmentation fault detected in module,failure,0.0013174497,88,Yes,high_batch_error_rate
4376,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,88,Yes,high_batch_error_rate
4377,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,88,Yes,high_batch_error_rate
4378,Fatal error: Stack buffer overflow,failure,0.00027769266,88,Yes,high_batch_error_rate
4379,Periodic maintenance task completed,normal,0.9986332,88,Yes,high_batch_error_rate
4380,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,88,Yes,high_batch_error_rate
4381,Unhandled exception occurred during file processing,failure,0.00015307617,88,Yes,high_batch_error_rate
4382,Configuration reloaded without issues,normal,0.99699205,88,Yes,high_batch_error_rate
4383,User logged out of the session normally,normal,0.999891,88,Yes,high_batch_error_rate
4384,Service restarted without manual intervention,normal,0.9995745,88,Yes,high_batch_error_rate
4385,Unhandled exception occurred during file processing,failure,0.00015307617,88,Yes,high_batch_error_rate
4386,Database connection timeout during query execution,failure,5.728715e-05,88,Yes,high_batch_error_rate
4387,Memory allocation failed during heap operation,failure,1.60309e-05,88,Yes,high_batch_error_rate
4388,Database connection timeout during query execution,failure,5.728715e-05,88,Yes,high_batch_error_rate
4389,Segmentation fault detected in module,failure,0.0013174497,88,Yes,high_batch_error_rate
4390,Segmentation fault detected in module,failure,0.0013174497,88,Yes,high_batch_error_rate
4391,System update applied successfully,normal,0.99851435,88,Yes,high_batch_error_rate
4392,Segmentation fault detected in module,failure,0.0013174497,88,Yes,high_batch_error_rate
4393,Scheduled restart of application service,normal,0.9975795,88,Yes,high_batch_error_rate
4394,Heartbeat check passed for all nodes,normal,0.99981415,88,Yes,high_batch_error_rate
4395,Heartbeat check passed for all nodes,normal,0.99981415,88,Yes,high_batch_error_rate
4396,Configuration reloaded without issues,normal,0.99699205,88,Yes,high_batch_error_rate
4397,System update applied successfully,normal,0.99851435,88,Yes,high_batch_error_rate
4398,Database connection timeout during query execution,failure,5.728715e-05,88,Yes,high_batch_error_rate
4399,Process terminated due to access violation,failure,0.00017736356,88,Yes,high_batch_error_rate
4400,Backup process finished without errors,normal,0.9991831,88,Yes,high_batch_error_rate
4401,Segmentation fault detected in module,failure,0.0013174497,89,Yes,high_batch_error_rate
4402,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,89,Yes,high_batch_error_rate
4403,TCP socket connection reset by peer,failure,0.0002968815,89,Yes,high_batch_error_rate
4404,User logged out of the session normally,normal,0.999891,89,Yes,high_batch_error_rate
4405,TCP socket connection reset by peer,failure,0.0002968815,89,Yes,high_batch_error_rate
4406,Resource cleanup completed successfully,normal,0.9995766,89,Yes,high_batch_error_rate
4407,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,89,Yes,high_batch_error_rate
4408,User logged out of the session normally,normal,0.999891,89,Yes,high_batch_error_rate
4409,Fatal error: Stack buffer overflow,failure,0.00027769266,89,Yes,high_batch_error_rate
4410,Service restarted without manual intervention,normal,0.9995745,89,Yes,high_batch_error_rate
4411,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,89,Yes,high_batch_error_rate
4412,Process terminated due to access violation,failure,0.00017736356,89,Yes,high_batch_error_rate
4413,Service restarted without manual intervention,normal,0.9995745,89,Yes,high_batch_error_rate
4414,Database connection timeout during query execution,failure,5.728715e-05,89,Yes,high_batch_error_rate
4415,Memory allocation failed during heap operation,failure,1.6030914e-05,89,Yes,high_batch_error_rate
4416,Memory allocation failed during heap operation,failure,1.6030914e-05,89,Yes,high_batch_error_rate
4417,Application shutdown completed successfully,normal,0.99986875,89,Yes,high_batch_error_rate
4418,TCP socket connection reset by peer,failure,0.0002968815,89,Yes,high_batch_error_rate
4419,Configuration reloaded without issues,normal,0.99699205,89,Yes,high_batch_error_rate
4420,Database connection timeout during query execution,failure,5.728715e-05,89,Yes,high_batch_error_rate
4421,Unhandled exception occurred during file processing,failure,0.00015307617,89,Yes,high_batch_error_rate
4422,User logged out of the session normally,normal,0.999891,89,Yes,high_batch_error_rate
4423,Heartbeat check passed for all nodes,normal,0.99981415,89,Yes,high_batch_error_rate
4424,Memory allocation failed during heap operation,failure,1.60309e-05,89,Yes,high_batch_error_rate
4425,Heartbeat check passed for all nodes,normal,0.99981415,89,Yes,high_batch_error_rate
4426,Heartbeat check passed for all nodes,normal,0.99981415,89,Yes,high_batch_error_rate
4427,Resource cleanup completed successfully,normal,0.9995766,89,Yes,high_batch_error_rate
4428,Database connection timeout during query execution,failure,5.728715e-05,89,Yes,high_batch_error_rate
4429,Unhandled exception occurred during file processing,failure,0.00015307617,89,Yes,high_batch_error_rate
4430,Scheduled restart of application service,normal,0.9975795,89,Yes,high_batch_error_rate
4431,System update applied successfully,normal,0.99851435,89,Yes,high_batch_error_rate
4432,Fatal error: Stack buffer overflow,failure,0.00027769266,89,Yes,high_batch_error_rate
4433,Service restarted without manual intervention,normal,0.9995745,89,Yes,high_batch_error_rate
4434,Application shutdown completed successfully,normal,0.99986875,89,Yes,high_batch_error_rate
4435,User logged out of the session normally,normal,0.999891,89,Yes,high_batch_error_rate
4436,Application shutdown completed successfully,normal,0.99986875,89,Yes,high_batch_error_rate
4437,System update applied successfully,normal,0.99851435,89,Yes,high_batch_error_rate
4438,Periodic maintenance task completed,normal,0.9986332,89,Yes,high_batch_error_rate
4439,Memory allocation failed during heap operation,failure,1.60309e-05,89,Yes,high_batch_error_rate
4440,Periodic maintenance task completed,normal,0.9986332,89,Yes,high_batch_error_rate
4441,Resource cleanup completed successfully,normal,0.9995766,89,Yes,high_batch_error_rate
4442,Service crash: Out of memory exception,failure,0.00038140643,89,Yes,high_batch_error_rate
4443,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,89,Yes,high_batch_error_rate
4444,System update applied successfully,normal,0.99851435,89,Yes,high_batch_error_rate
4445,Scheduled restart of application service,normal,0.9975795,89,Yes,high_batch_error_rate
4446,Process terminated due to access violation,failure,0.00017736356,89,Yes,high_batch_error_rate
4447,Segmentation fault detected in module,failure,0.0013174491,89,Yes,high_batch_error_rate
4448,Fatal error: Stack buffer overflow,failure,0.00027769266,89,Yes,high_batch_error_rate
4449,Service crash: Out of memory exception,failure,0.00038140643,89,Yes,high_batch_error_rate
4450,Service crash: Out of memory exception,failure,0.00038140643,89,Yes,high_batch_error_rate
4451,Service restarted without manual intervention,normal,0.9995745,90,Yes,high_batch_error_rate
4452,Backup process finished without errors,normal,0.9991831,90,Yes,high_batch_error_rate
4453,Fatal error: Stack buffer overflow,failure,0.00027769266,90,Yes,high_batch_error_rate
4454,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,90,Yes,high_batch_error_rate
4455,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,90,Yes,high_batch_error_rate
4456,Fatal error: Stack buffer overflow,failure,0.00027769266,90,Yes,high_batch_error_rate
4457,TCP socket connection reset by peer,failure,0.0002968815,90,Yes,high_batch_error_rate
4458,Kernel panic: Unable to mount root filesystem,failure,2.5112678e-05,90,Yes,high_batch_error_rate
4459,System update applied successfully,normal,0.99851435,90,Yes,high_batch_error_rate
4460,Heartbeat check passed for all nodes,normal,0.99981415,90,Yes,high_batch_error_rate
4461,Application shutdown completed successfully,normal,0.99986875,90,Yes,high_batch_error_rate
4462,Resource cleanup completed successfully,normal,0.9995766,90,Yes,high_batch_error_rate
4463,Heartbeat check passed for all nodes,normal,0.99981415,90,Yes,high_batch_error_rate
4464,Memory allocation failed during heap operation,failure,1.60309e-05,90,Yes,high_batch_error_rate
4465,Memory allocation failed during heap operation,failure,1.60309e-05,90,Yes,high_batch_error_rate
4466,Fatal error: Stack buffer overflow,failure,0.00027769266,90,Yes,high_batch_error_rate
4467,Resource cleanup completed successfully,normal,0.9995766,90,Yes,high_batch_error_rate
4468,Backup process finished without errors,normal,0.9991831,90,Yes,high_batch_error_rate
4469,System update applied successfully,normal,0.99851435,90,Yes,high_batch_error_rate
4470,Scheduled restart of application service,normal,0.9975795,90,Yes,high_batch_error_rate
4471,TCP socket connection reset by peer,failure,0.0002968815,90,Yes,high_batch_error_rate
4472,Heartbeat check passed for all nodes,normal,0.99981415,90,Yes,high_batch_error_rate
4473,Resource cleanup completed successfully,normal,0.9995766,90,Yes,high_batch_error_rate
4474,Unhandled exception occurred during file processing,failure,0.00015307617,90,Yes,high_batch_error_rate
4475,User logged out of the session normally,normal,0.999891,90,Yes,high_batch_error_rate
4476,Process terminated due to access violation,failure,0.00017736356,90,Yes,high_batch_error_rate
4477,TCP socket connection reset by peer,failure,0.0002968815,90,Yes,high_batch_error_rate
4478,Segmentation fault detected in module,failure,0.0013174497,90,Yes,high_batch_error_rate
4479,Kernel panic: Unable to mount root filesystem,failure,2.5112655e-05,90,Yes,high_batch_error_rate
4480,System update applied successfully,normal,0.99851435,90,Yes,high_batch_error_rate
4481,Service crash: Out of memory exception,failure,0.00038140643,90,Yes,high_batch_error_rate
4482,Unhandled exception occurred during file processing,failure,0.00015307617,90,Yes,high_batch_error_rate
4483,Backup process finished without errors,normal,0.9991831,90,Yes,high_batch_error_rate
4484,Service crash: Out of memory exception,failure,0.00038140643,90,Yes,high_batch_error_rate
4485,Memory allocation failed during heap operation,failure,1.60309e-05,90,Yes,high_batch_error_rate
4486,Periodic maintenance task completed,normal,0.9986332,90,Yes,high_batch_error_rate
4487,Configuration reloaded without issues,normal,0.99699205,90,Yes,high_batch_error_rate
4488,Backup process finished without errors,normal,0.9991831,90,Yes,high_batch_error_rate
4489,Process terminated due to access violation,failure,0.00017736356,90,Yes,high_batch_error_rate
4490,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,90,Yes,high_batch_error_rate
4491,TCP socket connection reset by peer,failure,0.0002968815,90,Yes,high_batch_error_rate
4492,Resource cleanup completed successfully,normal,0.9995766,90,Yes,high_batch_error_rate
4493,Database connection timeout during query execution,failure,5.728715e-05,90,Yes,high_batch_error_rate
4494,Unhandled exception occurred during file processing,failure,0.00015307617,90,Yes,high_batch_error_rate
4495,Fatal error: Stack buffer overflow,failure,0.00027769266,90,Yes,high_batch_error_rate
4496,Application shutdown completed successfully,normal,0.99986875,90,Yes,high_batch_error_rate
4497,Crash in rendering engine: Null pointer dereference,failure,6.045187e-06,90,Yes,high_batch_error_rate
4498,Configuration reloaded without issues,normal,0.99699205,90,Yes,high_batch_error_rate
4499,Resource cleanup completed successfully,normal,0.9995766,90,Yes,high_batch_error_rate
4500,Memory allocation failed during heap operation,failure,1.60309e-05,90,Yes,high_batch_error_rate
4501,Unhandled exception occurred during file processing,failure,0.00015307617,91,Yes,high_batch_error_rate
4502,Periodic maintenance task completed,normal,0.9986332,91,Yes,high_batch_error_rate
4503,Service restarted without manual intervention,normal,0.9995745,91,Yes,high_batch_error_rate
4504,Database connection timeout during query execution,failure,5.728715e-05,91,Yes,high_batch_error_rate
4505,Periodic maintenance task completed,normal,0.9986332,91,Yes,high_batch_error_rate
4506,Heartbeat check passed for all nodes,normal,0.99981415,91,Yes,high_batch_error_rate
4507,Periodic maintenance task completed,normal,0.9986332,91,Yes,high_batch_error_rate
